SmartCar Status Information,CarNum,TireFL,TireFR,TireBL,TireBR,LightFL,LightFR,LightBL,LightBR,EngineInfo,BreakInfo,BatteryInfo
20230102042420,Y0003,75,98,90,96,1,1,1,1,A,C,93
20230102043516,N0002,99,93,78,94,1,1,1,1,B,A,82
20230102043140,L0001,73,83,93,96,1,1,1,1,A,A,85
20230102042424,Y0003,90,94,79,85,1,1,1,1,B,C,96
20230102043520,N0002,95,71,86,91,1,1,1,1,A,B,97
20230102043144,L0001,94,99,77,82,1,1,1,1,A,A,95
20230102042428,Y0003,72,98,80,95,1,1,1,1,B,C,91
20230102043524,N0002,85,91,75,73,1,1,1,1,A,A,98
20230102043148,L0001,94,83,99,96,1,1,1,1,A,A,99
20230102043528,N0002,94,90,93,99,1,1,1,1,A,A,87
20230102042432,Y0003,85,97,87,85,1,1,1,1,B,C,92
20230102043152,L0001,84,76,86,86,1,1,1,1,A,A,81
20230102043532,N0002,72,99,96,86,1,1,1,1,A,A,99
20230102042436,Y0003,90,93,87,99,1,1,1,1,B,C,100
20230102043536,N0002,97,81,88,83,1,1,1,1,A,A,100
20230102043156,L0001,90,99,91,85,1,1,1,1,B,A,98
20230102043540,N0002,91,97,83,99,1,1,1,1,A,A,54
20230102042440,Y0003,79,84,95,98,1,1,1,1,A,C,67
20230102043200,L0001,91,87,96,97,1,1,1,1,A,A,95
20230102043544,N0002,79,81,99,96,1,1,1,1,B,B,87
20230102042444,Y0003,70,96,84,96,1,1,1,1,A,C,97
20230102043548,N0002,84,83,89,75,1,1,1,1,B,A,90
20230102042448,Y0003,70,93,95,97,1,1,1,1,A,C,91
20230102043552,N0002,95,94,88,90,1,1,1,1,A,A,97
20230102042452,Y0003,100,73,71,90,1,1,1,1,A,C,86
20230102043204,L0001,92,83,77,91,1,1,1,1,A,B,82
20230102042456,Y0003,100,92,94,88,1,1,1,1,A,C,99
20230102043208,L0001,89,80,92,92,1,1,1,1,A,A,83
20230102043212,L0001,100,80,85,84,1,1,1,1,A,A,97
20230102043216,L0001,95,89,74,99,1,1,1,1,A,A,99
20230102043220,L0001,98,97,94,89,1,1,1,1,B,A,73
20230102043556,N0002,97,87,92,79,1,1,1,1,A,A,95
20230102042500,Y0003,70,91,99,93,1,1,1,1,A,C,93
20230102043600,N0002,86,85,86,83,1,1,1,1,A,A,84
20230102043604,N0002,91,96,97,80,1,1,1,1,A,A,86
20230102043608,N0002,85,81,78,79,1,1,1,1,A,A,82
20230102043224,L0001,70,92,82,91,1,1,1,1,A,A,82
20230102043612,N0002,100,91,84,75,1,1,1,1,B,B,97
20230102043228,L0001,96,87,98,96,1,1,1,1,A,A,91
20230102042504,Y0003,98,84,92,83,1,1,1,1,B,C,90
20230102043232,L0001,100,76,99,87,1,1,1,1,A,A,93
20230102043236,L0001,94,82,82,78,1,1,1,1,B,A,82
20230102043240,L0001,94,78,98,89,1,1,1,1,A,A,95
20230102042508,Y0003,84,97,88,94,1,1,1,1,B,C,98
20230102043616,N0002,89,80,97,81,1,1,1,1,B,B,99
20230102042512,Y0003,83,87,70,93,1,1,1,1,A,C,90
20230102043620,N0002,86,86,87,89,1,1,1,1,A,A,70
20230102043244,L0001,79,89,95,75,1,1,1,1,A,B,94
20230102042516,Y0003,83,78,85,87,1,1,1,1,A,C,61
20230102043624,N0002,93,76,93,88,1,1,1,1,B,A,81
20230102043248,L0001,90,91,72,93,1,1,1,1,B,A,79
20230102042520,Y0003,88,88,92,84,1,1,1,1,A,C,90
20230102043252,L0001,76,93,86,74,1,1,1,1,A,A,91
20230102042524,Y0003,93,81,76,82,1,1,1,1,A,C,96
20230102042528,Y0003,88,95,84,85,1,1,1,1,A,C,100
20230102043628,N0002,95,83,84,94,1,1,1,1,B,A,81
20230102043256,L0001,94,88,91,86,1,1,1,1,A,B,94
20230102042532,Y0003,80,96,72,90,1,1,1,1,A,C,89
20230102043632,N0002,89,92,98,90,1,1,1,1,B,A,84
20230102042536,Y0003,85,90,83,86,1,1,1,1,B,C,98
20230102043636,N0002,95,99,81,74,1,1,1,1,B,B,86
20230102043300,L0001,98,80,83,81,1,1,1,1,A,A,50
20230102043640,N0002,87,82,72,78,1,1,1,1,A,A,92
20230102042540,Y0003,81,92,72,96,1,1,1,1,A,C,100
20230102043644,N0002,84,89,84,96,1,1,1,1,A,A,95
20230102043304,L0001,93,99,94,73,1,1,1,1,A,A,98
20230102042544,Y0003,98,98,83,96,1,1,1,1,A,C,100
20230102043648,N0002,90,84,96,75,1,1,1,1,A,A,80
20230102042548,Y0003,73,97,98,99,1,1,1,1,A,C,99
20230102043652,N0002,84,86,78,81,1,1,1,1,A,A,85
20230102043308,L0001,85,98,86,80,1,1,1,1,A,A,62
20230102042552,Y0003,92,99,71,86,1,1,1,1,A,C,95
20230102043656,N0002,80,95,97,92,1,1,1,1,A,B,84
20230102042556,Y0003,81,90,81,86,1,1,1,1,A,C,89
20230102043700,N0002,89,96,97,95,1,1,1,1,A,A,93
20230102042600,Y0003,82,70,90,95,1,1,1,1,A,C,93
20230102042604,Y0003,99,100,87,96,1,1,1,1,B,C,85
20230102042608,Y0003,98,96,81,70,1,1,1,1,A,C,99
20230102042612,Y0003,92,78,89,82,1,1,1,1,B,C,92
20230102043312,L0001,96,98,76,97,1,1,1,1,B,B,91
20230102042616,Y0003,90,82,92,79,1,1,1,1,B,C,88
20230102043704,N0002,95,81,87,75,1,1,1,1,A,A,100
20230102043316,L0001,93,77,83,82,1,1,1,1,A,A,89
20230102043708,N0002,71,80,92,82,1,1,1,1,A,B,89
20230102042620,Y0003,81,90,99,70,1,1,1,1,A,C,98
20230102043712,N0002,97,100,97,86,1,1,1,1,B,A,97
20230102042624,Y0003,99,95,88,72,1,1,1,1,A,C,83
20230102042628,Y0003,87,87,81,80,1,1,1,1,A,C,86
20230102042632,Y0003,95,97,89,94,1,1,1,1,A,C,94
20230102042636,Y0003,81,88,74,96,1,1,1,1,A,C,97
20230102043320,L0001,100,86,95,86,1,1,1,1,A,A,96
20230102043716,N0002,74,76,90,93,1,1,1,1,A,A,78
20230102043324,L0001,100,96,71,79,1,1,1,1,A,A,100
20230102043328,L0001,95,72,83,93,1,1,1,1,B,A,85
20230102043332,L0001,95,72,85,92,1,1,1,1,A,A,81
20230102043336,L0001,72,81,98,85,1,1,1,1,B,B,82
20230102043720,N0002,87,93,82,74,1,1,1,1,B,A,92
20230102042640,Y0003,77,91,93,89,1,1,1,1,A,C,82
20230102043340,L0001,86,87,74,90,1,1,1,1,A,A,97
20230102043724,N0002,93,83,95,85,1,1,1,1,A,A,94
20230102043344,L0001,85,86,78,73,1,1,1,1,A,A,66
20230102042644,Y0003,88,87,85,80,1,1,1,1,A,C,86
20230102043728,N0002,100,97,97,93,1,1,1,1,B,A,90
20230102043348,L0001,96,88,91,77,1,1,1,1,A,A,97
20230102042648,Y0003,80,74,82,98,1,1,1,1,A,C,86
20230102043732,N0002,94,92,82,84,1,1,1,1,A,A,93
20230102043352,L0001,96,87,88,95,1,1,1,1,A,B,92
20230102042652,Y0003,97,74,100,70,1,1,1,1,A,C,89
20230102043736,N0002,91,98,82,88,1,1,1,1,A,A,87
20230102043356,L0001,92,74,99,72,1,1,1,1,B,A,98
20230102042656,Y0003,84,100,79,80,1,1,1,1,A,C,82
20230102043740,N0002,82,94,80,96,1,1,1,1,B,A,83
20230102043400,L0001,86,82,90,93,1,1,1,1,A,A,86
20230102042700,Y0003,91,82,100,88,1,1,1,1,A,C,91
20230102043744,N0002,72,76,97,73,1,1,1,1,A,A,100
20230102043404,L0001,70,84,97,89,1,1,1,1,A,B,92
20230102042704,Y0003,74,94,88,84,1,1,1,1,B,C,82
20230102043748,N0002,87,99,95,87,1,1,1,1,A,A,80
20230102043408,L0001,92,89,83,91,1,1,1,1,A,A,83
20230102042708,Y0003,100,79,76,94,1,1,1,1,A,C,94
20230102043752,N0002,84,91,70,81,1,1,1,1,A,B,80
20230102043412,L0001,80,94,76,93,1,1,1,1,A,A,85
20230102042712,Y0003,83,97,92,86,1,1,1,1,A,C,84
20230102043416,L0001,71,97,77,78,1,1,1,1,A,A,91
20230102043756,N0002,88,96,96,89,1,1,1,1,B,A,100
20230102042716,Y0003,96,87,70,94,1,1,1,1,A,C,96
20230102043420,L0001,88,77,93,89,1,1,1,1,B,A,81
20230102043800,N0002,91,88,72,81,1,1,1,1,A,A,97
20230102042720,Y0003,83,82,88,87,1,1,1,1,A,C,89
20230102043424,L0001,99,75,86,91,1,1,1,1,B,A,100
20230102043804,N0002,84,72,84,95,1,1,1,1,A,A,94
20230102042724,Y0003,84,93,84,79,1,1,1,1,B,C,83
20230102043428,L0001,93,95,95,75,1,1,1,1,A,A,100
20230102043808,N0002,84,76,77,92,1,1,1,1,A,B,91
20230102042728,Y0003,76,80,78,97,1,1,1,1,A,C,83
20230102043432,L0001,91,82,98,85,1,1,1,1,A,A,100
20230102043812,N0002,79,82,71,74,1,1,1,1,A,A,92
20230102042732,Y0003,94,75,98,93,1,1,1,1,A,C,91
20230102043436,L0001,76,87,78,74,1,1,1,1,B,A,82
20230102043816,N0002,100,91,89,94,1,1,1,1,A,A,91
20230102042736,Y0003,70,88,91,84,1,1,1,1,A,C,85
20230102043440,L0001,84,74,95,89,1,1,1,1,A,A,85
20230102043820,N0002,99,82,71,89,1,1,1,1,A,A,99
20230102042740,Y0003,73,80,84,85,1,1,1,1,A,C,86
20230102043444,L0001,90,96,88,85,1,1,1,1,A,A,92
20230102043824,N0002,88,96,95,72,1,1,1,1,A,A,98
20230102042744,Y0003,81,97,97,99,1,1,1,1,B,C,80
20230102043828,N0002,81,87,81,95,1,1,1,1,A,A,93
20230102042748,Y0003,89,83,86,77,1,1,1,1,B,C,86
20230102042752,Y0003,91,88,78,90,1,1,1,1,A,C,64
20230102042756,Y0003,86,89,85,98,1,1,1,1,A,C,61
20230102042800,Y0003,72,98,98,94,1,1,1,1,A,C,91
20230102043448,L0001,88,83,77,96,1,1,1,1,A,A,84
20230102042804,Y0003,96,95,78,72,1,1,1,1,A,C,90
20230102042808,Y0003,99,85,86,77,1,1,1,1,A,C,82
20230102042812,Y0003,70,87,87,82,1,1,1,1,A,C,90
20230102042816,Y0003,95,99,98,96,1,1,1,1,A,C,92
20230102042820,Y0003,77,83,70,94,1,1,1,1,A,C,98
20230102043832,N0002,95,86,74,97,1,1,1,1,A,A,93
20230102042824,Y0003,75,84,96,90,1,1,1,1,A,C,61
20230102043452,L0001,88,86,93,86,1,1,1,1,B,A,89
20230102042828,Y0003,90,75,85,85,1,1,1,1,B,C,64
20230102043836,N0002,84,100,94,85,1,1,1,1,A,A,65
20230102043456,L0001,88,100,85,94,1,1,1,1,A,A,83
20230102042832,Y0003,78,87,94,91,1,1,1,1,A,C,99
20230102043500,L0001,79,100,80,94,1,1,1,1,A,B,100
20230102043504,L0001,86,72,94,85,1,1,1,1,B,A,96
20230102043508,L0001,70,71,84,82,1,1,1,1,B,A,80
20230102043840,N0002,93,100,81,88,1,1,1,1,A,B,87
20230102042836,Y0003,89,95,80,99,1,1,1,1,A,C,73
20230102043844,N0002,83,70,73,82,1,1,1,1,A,A,52
20230102043512,L0001,93,79,74,95,1,1,1,1,B,A,96
20230102043848,N0002,87,77,97,88,1,1,1,1,A,A,62
20230102042840,Y0003,72,89,82,85,1,1,1,1,A,C,95
20230102043516,L0001,96,77,84,94,1,1,1,1,A,A,90
20230102043852,N0002,86,91,89,99,1,1,1,1,A,A,89
20230102042844,Y0003,76,86,91,85,1,1,1,1,B,C,88
20230102043856,N0002,75,81,82,82,1,1,1,1,A,A,97
20230102043520,L0001,100,82,82,78,1,1,1,1,A,A,81
20230102042848,Y0003,81,88,88,95,1,1,1,1,A,C,86
20230102043900,N0002,75,97,100,80,1,1,1,1,A,B,80
20230102043524,L0001,93,99,70,100,1,1,1,1,B,B,81
20230102043904,N0002,90,97,96,99,1,1,1,1,A,A,90
20230102042852,Y0003,90,76,99,94,1,1,1,1,A,C,81
20230102043528,L0001,83,89,80,91,1,1,1,1,A,A,98
20230102043908,N0002,90,96,91,92,1,1,1,1,A,A,85
20230102042856,Y0003,95,89,91,89,1,1,1,1,B,C,83
20230102043532,L0001,80,80,80,75,1,1,1,1,A,B,54
20230102043912,N0002,83,73,78,96,1,1,1,1,A,B,94
20230102043536,L0001,94,96,84,100,1,1,1,1,A,A,95
20230102042900,Y0003,85,89,96,72,1,1,1,1,B,C,91
20230102043916,N0002,89,87,95,95,1,1,1,1,A,A,96
20230102043540,L0001,81,84,93,94,1,1,1,1,A,A,98
20230102042904,Y0003,75,90,98,82,1,1,1,1,A,C,95
20230102043544,L0001,93,90,88,83,1,1,1,1,A,A,83
20230102043920,N0002,96,76,91,97,1,1,1,1,A,A,89
20230102043548,L0001,96,75,100,89,1,1,1,1,B,A,100
20230102042908,Y0003,83,93,91,72,1,1,1,1,A,C,96
20230102043924,N0002,75,79,89,89,1,1,1,1,A,B,84
20230102043552,L0001,85,98,71,78,1,1,1,1,A,B,82
20230102043928,N0002,87,92,94,77,1,1,1,1,A,A,85
20230102042912,Y0003,95,71,96,91,1,1,1,1,A,C,98
20230102043556,L0001,91,98,94,95,1,1,1,1,A,A,94
20230102043932,N0002,92,97,94,91,1,1,1,1,A,A,80
20230102043600,L0001,89,95,94,95,1,1,1,1,A,A,79
20230102042916,Y0003,79,92,85,96,1,1,1,1,A,C,82
20230102043604,L0001,99,72,82,89,1,1,1,1,A,A,51
20230102043936,N0002,88,87,93,76,1,1,1,1,A,A,91
20230102042920,Y0003,84,71,73,71,1,1,1,1,A,C,82
20230102043608,L0001,93,93,96,81,1,1,1,1,A,A,81
20230102042924,Y0003,81,98,74,81,1,1,1,1,A,C,85
20230102043940,N0002,86,72,85,98,1,1,1,1,A,A,91
20230102043612,L0001,86,91,97,87,1,1,1,1,A,A,80
20230102042928,Y0003,91,83,83,99,1,1,1,1,A,C,86
20230102043616,L0001,96,81,95,86,1,1,1,1,A,B,90
20230102042932,Y0003,93,77,70,97,1,1,1,1,A,C,96
20230102043944,N0002,71,90,82,94,1,1,1,1,A,A,99
20230102043620,L0001,90,94,98,86,1,1,1,1,A,A,96
20230102042936,Y0003,75,81,84,87,1,1,1,1,A,C,67
20230102043624,L0001,84,93,98,71,1,1,1,1,A,A,98
20230102042940,Y0003,74,89,96,81,1,1,1,1,A,C,80
20230102043948,N0002,76,71,75,97,1,1,1,1,A,A,92
20230102043628,L0001,78,94,76,88,1,1,1,1,A,A,96
20230102042944,Y0003,100,73,83,88,1,1,1,1,A,C,91
20230102043952,N0002,84,98,80,92,1,1,1,1,A,A,94
20230102043632,L0001,98,77,96,91,1,1,1,1,A,B,96
20230102043956,N0002,94,78,89,93,1,1,1,1,A,A,90
20230102042948,Y0003,90,95,98,94,1,1,1,1,B,C,86
20230102043636,L0001,84,97,88,98,1,1,1,1,B,A,84
20230102044000,N0002,70,91,77,80,1,1,1,1,A,A,89
20230102043640,L0001,86,89,77,75,1,1,1,1,A,A,88
20230102042952,Y0003,82,79,86,72,1,1,1,1,A,C,86
20230102043644,L0001,96,98,78,95,1,1,1,1,A,B,85
20230102042956,Y0003,94,81,80,83,1,1,1,1,A,C,97
20230102043000,Y0003,91,70,85,79,1,1,1,1,A,C,90
20230102043004,Y0003,71,93,73,91,1,1,1,1,A,C,80
20230102043008,Y0003,83,99,87,74,1,1,1,1,A,C,92
20230102044004,N0002,86,89,99,82,1,1,1,1,B,B,96
20230102043012,Y0003,95,85,81,95,1,1,1,1,A,C,86
20230102043648,L0001,80,85,92,85,1,1,1,1,A,A,81
20230102043016,Y0003,71,99,86,86,1,1,1,1,A,C,97
20230102044008,N0002,79,79,83,96,1,1,1,1,A,B,85
20230102043652,L0001,95,89,100,91,1,1,1,1,A,A,64
20230102044012,N0002,79,90,94,93,1,1,1,1,A,A,92
20230102043020,Y0003,74,89,93,98,1,1,1,1,A,C,70
20230102043656,L0001,85,81,72,84,1,1,1,1,A,A,98
20230102044016,N0002,79,90,86,95,1,1,1,1,A,A,100
20230102043700,L0001,80,80,89,79,1,1,1,1,A,A,99
20230102043024,Y0003,70,92,98,87,1,1,1,1,A,C,87
20230102043704,L0001,82,76,100,76,1,1,1,1,A,A,87
20230102044020,N0002,96,74,83,91,1,1,1,1,A,A,93
20230102043028,Y0003,86,91,98,100,1,1,1,1,A,C,89
20230102043708,L0001,97,80,93,98,1,1,1,1,A,A,97
20230102044024,N0002,95,86,100,83,1,1,1,1,B,A,81
20230102043032,Y0003,82,87,82,78,1,1,1,1,A,C,93
20230102043712,L0001,96,99,70,74,1,1,1,1,B,A,90
20230102044028,N0002,79,75,82,78,1,1,1,1,A,A,92
20230102043036,Y0003,95,80,70,84,1,1,1,1,A,C,52
20230102043716,L0001,94,79,83,82,1,1,1,1,B,A,93
20230102044032,N0002,86,80,97,90,1,1,1,1,A,A,94
20230102043040,Y0003,95,79,85,71,1,1,1,1,A,C,88
20230102043720,L0001,85,83,83,80,1,1,1,1,A,A,82
20230102044036,N0002,93,93,97,79,1,1,1,1,B,A,88
20230102043724,L0001,98,92,87,78,1,1,1,1,A,A,93
20230102043044,Y0003,75,96,97,89,1,1,1,1,A,C,89
20230102044040,N0002,81,91,88,89,1,1,1,1,A,B,98
20230102043728,L0001,100,97,81,86,1,1,1,1,A,A,99
20230102043048,Y0003,93,87,92,80,1,1,1,1,A,C,96
20230102043732,L0001,78,82,88,93,1,1,1,1,A,A,92
20230102044044,N0002,85,86,78,95,1,1,1,1,A,A,83
20230102043052,Y0003,87,88,97,96,1,1,1,1,A,C,83
20230102043736,L0001,91,80,94,95,1,1,1,1,B,B,100
20230102044048,N0002,78,97,92,84,1,1,1,1,B,A,90
20230102043740,L0001,83,93,88,85,1,1,1,1,A,A,56
20230102043056,Y0003,71,91,86,100,1,1,1,1,B,C,85
20230102043744,L0001,96,80,99,73,1,1,1,1,B,A,96
20230102044052,N0002,94,89,92,72,1,1,1,1,A,A,84
20230102043100,Y0003,79,99,96,94,1,1,1,1,A,C,93
20230102043748,L0001,80,93,95,82,1,1,1,1,A,B,90
20230102043104,Y0003,95,86,85,79,1,1,1,1,A,C,82
20230102044056,N0002,90,87,100,81,1,1,1,1,A,A,91
20230102043752,L0001,93,82,74,84,1,1,1,1,A,A,82
20230102044100,N0002,80,93,93,97,1,1,1,1,A,A,57
20230102043756,L0001,100,84,88,85,1,1,1,1,A,A,57
20230102044104,N0002,92,100,81,94,1,1,1,1,A,B,92
20230102043108,Y0003,83,96,89,90,1,1,1,1,A,C,99
20230102043800,L0001,77,89,81,81,1,1,1,1,A,A,96
20230102044108,N0002,88,88,95,79,1,1,1,1,A,B,80
20230102043804,L0001,88,84,81,81,1,1,1,1,A,A,95
20230102044112,N0002,73,78,93,90,1,1,1,1,A,A,98
20230102043112,Y0003,100,91,90,98,1,1,1,1,A,C,86
20230102043808,L0001,90,91,70,70,1,1,1,1,A,A,100
20230102044116,N0002,90,72,98,80,1,1,1,1,A,A,85
20230102043812,L0001,95,89,95,96,1,1,1,1,A,A,88
20230102043116,Y0003,84,92,72,95,1,1,1,1,A,C,94
20230102043816,L0001,78,97,73,91,1,1,1,1,A,A,96
20230102044120,N0002,82,85,98,86,1,1,1,1,A,A,91
20230102043120,Y0003,77,82,84,93,1,1,1,1,B,C,84
20230102043820,L0001,81,76,99,98,1,1,1,1,A,A,90
20230102044124,N0002,77,90,100,98,1,1,1,1,A,A,90
20230102043124,Y0003,81,94,83,89,1,1,1,1,B,C,82
20230102043824,L0001,96,72,86,92,1,1,1,1,A,A,83
20230102043128,Y0003,73,92,74,85,1,1,1,1,A,C,82
20230102044128,N0002,74,75,80,97,1,1,1,1,A,A,96
20230102043828,L0001,82,88,82,96,1,1,1,1,A,A,52
20230102043132,Y0003,89,88,83,91,1,1,1,1,A,C,95
20230102043832,L0001,87,85,87,94,1,1,1,1,A,B,92
20230102043136,Y0003,89,96,72,98,1,1,1,1,A,C,94
20230102043836,L0001,88,97,98,84,1,1,1,1,B,A,88
20230102044132,N0002,99,77,79,94,1,1,1,1,A,A,81
20230102043840,L0001,95,88,81,73,1,1,1,1,A,B,81
20230102043140,Y0003,92,81,87,83,1,1,1,1,A,C,91
20230102044136,N0002,92,91,70,70,1,1,1,1,A,B,93
20230102043844,L0001,71,78,72,74,1,1,1,1,A,B,87
20230102043144,Y0003,76,80,84,93,1,1,1,1,A,C,76
20230102044140,N0002,95,91,88,97,1,1,1,1,A,A,98
20230102043848,L0001,78,90,91,86,1,1,1,1,A,A,86
20230102043148,Y0003,81,70,81,94,1,1,1,1,A,C,82
20230102043852,L0001,82,86,95,89,1,1,1,1,A,A,92
20230102043152,Y0003,82,94,83,80,1,1,1,1,A,C,93
20230102044144,N0002,77,82,70,97,1,1,1,1,A,A,91
20230102043856,L0001,88,91,78,94,1,1,1,1,A,B,84
20230102043156,Y0003,84,99,80,81,1,1,1,1,A,C,98
20230102044148,N0002,100,85,96,98,1,1,1,1,A,A,96
20230102043900,L0001,93,84,95,77,1,1,1,1,A,B,91
20230102044152,N0002,95,91,91,83,1,1,1,1,A,A,99
20230102043200,Y0003,99,97,77,73,1,1,1,1,B,C,95
20230102043904,L0001,100,100,99,80,1,1,1,1,A,A,96
20230102044156,N0002,86,82,87,98,1,1,1,1,A,A,91
20230102043204,Y0003,79,83,87,81,1,1,1,1,A,C,83
20230102043908,L0001,75,91,90,91,1,1,1,1,B,B,99
20230102043208,Y0003,86,87,96,88,1,1,1,1,A,C,97
20230102044200,N0002,76,81,81,77,1,1,1,1,A,A,89
20230102043912,L0001,83,75,82,70,1,1,1,1,B,B,84
20230102044204,N0002,95,85,88,73,1,1,1,1,A,B,97
20230102043916,L0001,82,79,75,97,1,1,1,1,A,A,82
20230102044208,N0002,82,98,78,79,1,1,1,1,A,A,80
20230102043212,Y0003,92,89,88,81,1,1,1,1,A,C,90
20230102043920,L0001,90,86,84,85,1,1,1,1,A,B,93
20230102043216,Y0003,95,95,78,87,1,1,1,1,A,C,90
20230102043220,Y0003,81,77,86,87,1,1,1,1,A,C,72
20230102043224,Y0003,75,79,91,83,1,1,1,1,B,C,96
20230102044212,N0002,82,77,89,81,1,1,1,1,A,B,82
20230102043228,Y0003,97,89,91,91,1,1,1,1,A,C,100
20230102043924,L0001,80,71,88,95,1,1,1,1,A,A,94
20230102044216,N0002,70,100,88,75,1,1,1,1,A,A,98
20230102044220,N0002,88,76,84,82,1,1,1,1,A,A,51
20230102044224,N0002,91,73,70,85,1,1,1,1,A,A,89
20230102044228,N0002,77,100,98,98,1,1,1,1,A,A,92
20230102043928,L0001,73,80,96,92,1,1,1,1,B,A,81
20230102044232,N0002,90,98,81,95,1,1,1,1,A,B,90
20230102043932,L0001,81,71,99,85,1,1,1,1,B,A,89
20230102043936,L0001,96,91,96,74,1,1,1,1,A,B,82
20230102043940,L0001,83,90,91,96,1,1,1,1,A,B,94
20230102043944,L0001,83,71,92,73,1,1,1,1,A,B,75
20230102043232,Y0003,83,74,78,100,1,1,1,1,A,C,98
20230102044236,N0002,100,96,81,88,1,1,1,1,A,A,90
20230102043236,Y0003,84,81,79,72,1,1,1,1,A,C,90
20230102043240,Y0003,92,88,87,74,1,1,1,1,B,C,85
20230102043244,Y0003,97,72,92,85,1,1,1,1,A,C,73
20230102043948,L0001,92,98,84,97,1,1,1,1,A,A,87
20230102044240,N0002,80,95,76,88,1,1,1,1,B,A,97
20230102043952,L0001,91,81,96,95,1,1,1,1,A,A,92
20230102043956,L0001,79,88,91,84,1,1,1,1,A,A,94
20230102044000,L0001,82,87,94,77,1,1,1,1,A,A,93
20230102043248,Y0003,81,83,100,87,1,1,1,1,A,C,91
20230102044244,N0002,73,94,76,100,1,1,1,1,A,A,53
20230102043252,Y0003,87,82,93,70,1,1,1,1,B,C,91
20230102043256,Y0003,92,80,86,79,1,1,1,1,A,C,82
20230102043300,Y0003,91,85,95,70,1,1,1,1,A,C,88
20230102044004,L0001,87,89,81,94,1,1,1,1,A,A,98
20230102044248,N0002,94,88,92,85,1,1,1,1,A,A,91
20230102044008,L0001,91,77,82,83,1,1,1,1,A,A,91
20230102044012,L0001,93,100,82,88,1,1,1,1,B,A,100
20230102043304,Y0003,80,82,80,70,1,1,1,1,A,C,88
20230102044016,L0001,76,90,96,76,1,1,1,1,A,A,85
20230102044252,N0002,82,81,91,83,1,1,1,1,A,A,96
20230102043308,Y0003,85,76,93,80,1,1,1,1,A,C,88
20230102044256,N0002,91,82,92,71,1,1,1,1,A,A,82
20230102043312,Y0003,93,94,84,87,1,1,1,1,B,C,80
20230102044300,N0002,95,87,89,75,1,1,1,1,B,A,73
20230102044020,L0001,71,88,70,93,1,1,1,1,A,B,95
20230102044304,N0002,97,87,97,97,1,1,1,1,A,A,95
20230102044308,N0002,82,83,86,98,1,1,1,1,B,A,84
20230102044312,N0002,84,98,83,90,1,1,1,1,A,A,95
20230102044316,N0002,82,97,81,84,1,1,1,1,B,A,97
20230102043316,Y0003,96,84,92,85,1,1,1,1,B,C,99
20230102044024,L0001,75,88,89,99,1,1,1,1,A,A,98
20230102043320,Y0003,92,85,92,92,1,1,1,1,A,C,81
20230102043324,Y0003,76,78,84,72,1,1,1,1,A,C,83
20230102043328,Y0003,84,85,99,81,1,1,1,1,A,C,83
20230102044320,N0002,99,96,99,93,1,1,1,1,A,B,100
20230102044028,L0001,87,85,88,98,1,1,1,1,A,A,91
20230102043332,Y0003,97,73,94,83,1,1,1,1,A,C,92
20230102044032,L0001,75,88,99,86,1,1,1,1,A,A,98
20230102043336,Y0003,92,94,99,90,1,1,1,1,A,C,72
20230102044324,N0002,93,96,75,98,1,1,1,1,A,A,88
20230102043340,Y0003,88,82,96,75,1,1,1,1,A,C,57
20230102044036,L0001,89,88,89,87,1,1,1,1,A,B,65
20230102043344,Y0003,84,79,99,85,1,1,1,1,B,C,93
20230102044328,N0002,83,86,92,80,1,1,1,1,B,A,100
20230102044040,L0001,93,100,92,91,1,1,1,1,A,B,85
20230102044044,L0001,96,82,85,85,1,1,1,1,A,A,99
20230102044048,L0001,97,77,95,90,1,1,1,1,A,A,88
20230102043348,Y0003,100,97,95,91,1,1,1,1,A,C,95
20230102043352,Y0003,97,87,78,88,1,1,1,1,A,C,98
20230102043356,Y0003,86,97,86,80,1,1,1,1,A,C,99
20230102044052,L0001,83,76,86,75,1,1,1,1,A,A,90
20230102044332,N0002,86,75,75,70,1,1,1,1,A,B,84
20230102043400,Y0003,89,91,97,86,1,1,1,1,A,C,93
20230102044336,N0002,79,75,96,81,1,1,1,1,A,A,90
20230102043404,Y0003,83,96,85,93,1,1,1,1,B,C,92
20230102044340,N0002,92,98,99,81,1,1,1,1,B,B,82
20230102043408,Y0003,88,88,94,83,1,1,1,1,A,C,65
20230102044056,L0001,96,85,95,82,1,1,1,1,A,A,85
20230102044344,N0002,78,95,98,90,1,1,1,1,A,A,91
20230102044100,L0001,95,72,85,94,1,1,1,1,A,A,93
20230102043412,Y0003,91,96,92,80,1,1,1,1,A,C,88
20230102044104,L0001,78,98,80,78,1,1,1,1,A,A,95
20230102044108,L0001,78,90,84,86,1,1,1,1,B,A,95
20230102044112,L0001,82,70,82,78,1,1,1,1,B,A,97
20230102044348,N0002,84,93,86,91,1,1,1,1,A,A,99
20230102043416,Y0003,83,75,79,90,1,1,1,1,A,C,89
20230102044116,L0001,98,83,93,73,1,1,1,1,A,A,91
20230102044352,N0002,91,90,97,76,1,1,1,1,A,A,57
20230102043420,Y0003,97,81,88,73,1,1,1,1,A,C,98
20230102044120,L0001,85,91,83,93,1,1,1,1,A,A,87
20230102044356,N0002,86,99,85,95,1,1,1,1,B,B,86
20230102043424,Y0003,73,97,81,92,1,1,1,1,A,C,95
20230102044124,L0001,88,94,92,82,1,1,1,1,A,A,55
